Country,Country_Code,Region,Income_Group,Year,Internet_Usage_Pct,Household_Internet_Access_Pct,Smartphone_Adoption_Pct,Mobile_Subscriptions_per_100,Fixed_Broadband_per_100,Avg_Fixed_Download_Speed_Mbps,Avg_Mobile_Download_Speed_Mbps,Network_Coverage_4G_Pct,Availability_5G_Pct,Broadband_Monthly_Cost_USD,Mobile_Data_Cost_per_GB_USD,Connectivity_Cost_Pct_Income,Digital_Literacy_Pct,Urbanization_Pct,Population_Millions
Oman,OMN,Middle East & North Africa,High Income,2018,87.43,82.73,81.27,155.04,33.12,145.36,105.54,98.15,0.0,44.65,0.26,1.24,95.19,74.29,4.5
Oman,OMN,Middle East & North Africa,High Income,2019,90.34,84.74,83.98,153.99,33.24,157.11,114.19,98.59,0.0,44.05,0.3,0.7,95.16,74.53,4.54
Oman,OMN,Middle East & North Africa,High Income,2020,90.76,87.24,83.87,158.5,34.65,174.26,119.62,99.9,11.7,42.93,0.21,0.98,95.46,74.91,4.57
Oman,OMN,Middle East & North Africa,High Income,2021,92.7,88.3,88.04,159.58,34.64,184.39,127.62,99.9,25.67,40.57,0.18,0.88,95.73,75.17,4.61
Oman,OMN,Middle East & North Africa,High Income,2022,94.02,90.49,88.89,162.48,34.77,194.39,134.54,99.9,32.75,40.59,0.3,0.96,96.19,75.54,4.64
Oman,OMN,Middle East & North Africa,High Income,2023,96.73,91.69,91.07,164.49,36.41,206.12,140.34,99.9,42.41,38.8,0.15,1.11,96.21,75.72,4.68
Oman,OMN,Middle East & North Africa,High Income,2024,98.15,92.7,91.34,166.63,36.44,217.87,150.71,99.9,55.95,39.57,0.15,0.52,96.27,76.1,4.72
Oman,OMN,Middle East & North Africa,High Income,2025,99.37,93.66,93.76,165.51,36.98,236.19,157.95,99.9,67.18,37.72,0.15,0.6,96.57,76.45,4.75
Israel,ISR,Middle East & North Africa,High Income,2018,87.82,83.49,80.73,132.2,32.85,158.68,111.21,97.27,0.0,32.53,0.65,0.53,96.17,90.38,9.5
Israel,ISR,Middle East & North Africa,High Income,2019,87.17,83.66,81.86,132.76,33.68,169.05,120.78,99.7,0.0,32.11,0.51,0.65,96.52,90.66,9.58
Israel,ISR,Middle East & North Africa,High Income,2020,89.92,86.0,84.66,136.23,34.22,183.59,127.02,99.9,12.27,31.57,0.64,0.7,96.9,90.96,9.65
Israel,ISR,Middle East & North Africa,High Income,2021,91.42,87.91,85.06,135.43,34.61,196.8,135.97,99.9,18.83,29.43,0.54,0.48,96.97,91.36,9.73
Israel,ISR,Middle East & North Africa,High Income,2022,93.51,88.73,86.24,136.68,35.54,210.17,143.01,99.9,31.09,28.92,0.41,0.42,97.12,91.62,9.8
Israel,ISR,Middle East & North Africa,High Income,2023,93.33,89.01,87.31,139.74,35.47,215.52,151.6,99.9,40.53,28.82,0.4,0.31,97.31,91.86,9.88
Israel,ISR,Middle East & North Africa,High Income,2024,95.43,91.95,89.26,139.75,36.77,232.33,157.97,99.9,55.36,28.13,0.61,0.3,97.35,91.98,9.96
Israel,ISR,Middle East & North Africa,High Income,2025,97.12,93.35,91.35,143.12,37.15,246.54,165.84,99.9,65.75,28.66,0.38,0.68,97.55,92.57,10.03
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2018,59.77,84.29,62.55,117.32,28.55,106.3,66.46,93.71,0.0,29.98,3.04,1.87,95.24,69.52,11.3
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2019,60.8,84.8,64.21,117.59,29.97,112.17,70.64,94.01,0.0,28.38,2.79,1.57,95.46,69.8,11.39
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2020,62.56,88.15,65.28,120.68,30.1,121.78,75.64,95.81,0.0,28.9,2.6,1.67,95.79,70.07,11.48
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2021,64.1,90.25,66.93,119.55,31.13,135.13,79.41,96.07,6.43,29.12,2.62,1.67,95.88,70.37,11.57
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2022,65.13,90.07,69.3,121.29,31.59,140.99,83.08,97.73,9.48,27.11,2.5,1.47,95.96,70.67,11.66
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2023,66.52,91.98,71.03,124.51,31.56,148.14,87.76,98.85,16.86,25.93,2.25,1.39,96.19,71.03,11.75
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2024,68.9,93.39,73.26,124.88,32.53,160.11,91.05,99.64,25.57,25.25,2.3,1.35,96.4,71.29,11.84
Jordan,JOR,Middle East & North Africa,Upper-Middle Income,2025,69.2,94.95,74.69,125.33,32.64,168.38,96.87,99.9,30.26,25.96,2.25,1.29,96.57,71.61,11.93
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2018,60.14,48.62,61.18,91.98,15.15,20.86,17.24,68.14,0.0,19.65,4.57,4.47,88.27,43.39,5.5
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2019,60.72,50.82,59.13,94.87,15.51,20.02,16.38,68.66,0.0,21.52,4.38,4.44,88.53,43.76,5.54
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2020,62.04,51.31,62.22,96.97,17.05,22.73,18.52,69.69,0.0,19.35,4.01,4.3,88.72,44.0,5.59
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2021,62.72,53.7,64.76,100.13,18.2,27.4,18.6,71.53,0.0,19.45,3.96,4.21,88.87,44.4,5.63
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2022,62.59,55.6,66.58,99.69,18.21,27.78,19.58,72.5,2.49,19.32,3.75,4.2,89.14,44.66,5.68
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2023,65.85,56.89,67.87,101.12,18.29,30.95,23.25,72.45,4.6,16.98,3.65,3.84,89.25,45.13,5.72
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2024,67.7,57.06,68.73,102.81,18.77,31.11,21.1,74.32,9.75,18.29,3.37,3.48,89.51,45.42,5.76
Lebanon,LBN,Middle East & North Africa,Lower-Middle Income,2025,68.75,60.19,70.26,104.5,20.02,35.16,23.32,74.92,11.28,16.03,3.21,3.62,89.84,45.54,5.81
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2018,38.77,58.53,58.53,93.59,12.98,48.83,19.48,87.81,0.0,42.17,3.54,4.41,80.35,34.46,109.3
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2019,40.79,60.85,60.37,95.4,13.18,51.45,21.03,89.07,0.0,41.74,3.39,4.14,80.68,34.57,110.17
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2020,42.21,62.0,62.07,94.88,13.86,51.32,23.47,88.7,0.0,39.61,3.33,3.97,80.79,35.06,111.05
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2021,42.07,63.44,62.99,98.8,14.3,52.88,25.56,90.72,0.42,39.56,3.23,3.87,81.02,35.23,111.92
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2022,45.68,66.76,66.48,99.15,15.76,54.55,26.79,92.93,3.39,37.37,3.05,3.6,81.13,35.68,112.8
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2023,46.44,66.32,68.17,99.91,15.73,61.58,29.06,93.54,6.37,36.33,2.87,3.45,81.25,35.9,113.67
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2024,47.44,69.28,68.99,104.15,16.81,65.63,29.49,93.51,7.5,36.92,2.8,3.35,81.44,36.18,114.55
Egypt,EGY,Middle East & North Africa,Lower-Middle Income,2025,49.26,71.18,71.72,105.5,17.11,69.5,29.85,95.74,10.86,35.45,2.79,3.33,81.84,36.6,115.42
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2018,34.28,42.36,53.5,106.09,15.76,45.55,27.46,71.64,0.0,24.95,4.87,3.57,85.62,51.74,37.1
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2019,35.02,44.36,55.84,110.22,16.68,48.35,27.12,71.96,0.0,,4.75,3.15,85.74,52.03,37.4
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2020,36.46,46.01,58.65,110.17,17.08,51.59,31.09,74.35,0.0,25.27,4.55,3.25,85.81,52.29,37.69
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2021,37.81,46.87,58.85,112.54,17.22,57.61,33.84,74.87,0.22,23.66,4.35,2.93,86.08,52.41,37.99
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2022,36.89,49.84,61.69,113.58,17.56,59.31,33.89,75.78,2.49,24.32,4.15,3.01,86.05,52.78,38.29
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2023,41.04,51.91,62.37,115.51,19.12,63.59,37.09,76.59,5.6,23.71,3.95,3.05,86.45,53.16,38.58
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2024,42.95,50.71,62.84,117.01,18.52,66.48,39.04,76.7,7.93,22.01,3.81,2.56,86.57,53.35,38.88
Morocco,MAR,Middle East & North Africa,Lower-Middle Income,2025,44.11,54.47,66.78,118.1,19.96,72.74,41.35,78.47,9.95,22.6,3.5,2.8,86.87,53.82,39.18
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2018,46.42,57.44,53.73,107.41,19.2,31.76,23.46,77.91,0.0,41.1,1.9,6.5,79.09,56.9,44.9
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2019,47.45,59.46,57.64,108.72,18.7,35.13,23.72,78.21,0.0,38.58,1.73,6.05,79.28,57.28,45.26
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2020,50.06,60.99,56.73,110.87,19.66,41.27,26.42,79.32,0.0,39.7,1.76,6.16,79.5,57.53,45.62
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2021,49.81,61.5,59.96,110.35,20.0,39.41,27.46,80.67,0.0,36.88,1.57,5.86,79.65,57.93,45.98
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2022,50.8,64.01,60.49,113.04,21.34,45.39,28.96,81.23,2.39,36.4,1.29,5.44,79.89,58.22,46.34
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2023,54.03,63.69,62.91,116.93,21.4,45.97,30.47,83.17,5.43,35.81,1.6,5.49,79.89,58.54,46.7
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2024,55.19,66.91,66.01,117.72,22.08,48.97,31.51,84.18,7.85,34.57,1.4,5.13,80.43,58.73,47.06
Algeria,DZA,Middle East & North Africa,Lower-Middle Income,2025,57.31,69.09,67.22,121.82,22.39,51.6,32.63,84.34,11.66,34.65,1.46,5.21,80.45,58.94,47.41
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2018,37.14,56.79,68.59,79.65,8.2,54.51,18.5,83.99,0.0,27.77,2.0,7.6,74.05,49.21,12.4
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2019,37.15,59.79,69.43,82.0,8.0,59.1,20.82,85.28,0.0,29.42,1.82,7.72,74.26,49.79,12.5
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2020,38.28,60.72,70.35,81.97,8.43,61.56,23.84,86.28,0.0,27.5,1.97,7.28,74.34,50.14,12.6
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2021,40.18,62.9,71.95,82.85,9.68,68.02,23.5,87.54,0.0,27.57,1.67,7.16,74.7,50.41,12.7
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2022,43.18,62.27,74.22,86.53,9.8,69.28,27.14,90.31,2.58,26.19,1.54,6.63,74.74,50.67,12.8
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2023,43.88,65.34,74.96,88.1,10.66,73.8,24.11,88.81,3.86,25.01,1.63,6.67,75.03,51.1,12.9
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2024,44.38,66.39,77.11,90.24,11.25,80.96,28.32,89.36,8.99,24.35,1.44,6.44,75.28,51.32,13.0
Tunisia,TUN,Middle East & North Africa,Lower-Middle Income,2025,46.37,66.38,78.08,90.18,12.01,87.47,30.13,89.87,10.14,23.73,1.29,6.13,75.45,51.5,13.09
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2018,67.84,76.3,65.83,108.77,33.04,58.12,60.56,87.45,0.0,40.48,1.14,3.9,87.79,59.63,43.5
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2019,69.26,77.63,66.77,110.67,34.37,62.11,66.9,87.01,0.0,39.99,1.0,3.96,87.98,59.75,43.85
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2020,71.06,79.72,68.91,112.21,34.92,68.75,70.59,88.75,0.0,39.84,1.01,3.53,88.12,60.14,44.2
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2021,72.54,81.07,71.47,114.89,34.73,74.31,76.62,90.14,6.04,39.42,1.01,3.58,88.36,60.3,44.54
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2022,73.49,82.31,72.4,116.32,36.15,80.35,79.61,89.56,13.96,,0.86,3.55,88.52,60.65,44.89
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2023,73.87,84.84,72.99,116.58,37.12,83.93,87.16,90.4,18.31,37.88,0.86,3.45,,61.09,45.24
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2024,74.99,85.14,75.89,119.16,36.95,85.32,89.17,93.29,23.95,37.92,0.77,3.17,88.99,61.35,45.59
Iraq,IRQ,Middle East & North Africa,Upper-Middle Income,2025,76.43,85.7,77.07,121.94,38.21,94.27,93.37,94.31,30.73,35.55,0.84,3.38,89.11,61.56,45.94
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2018,34.29,39.46,55.89,84.4,16.51,35.3,23.15,78.26,0.0,33.19,1.69,3.92,62.84,57.04,87.9
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2019,36.24,40.42,57.37,86.7,17.76,37.09,24.5,79.22,0.0,34.19,1.6,4.04,63.29,57.49,88.6
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2020,38.57,43.34,58.68,89.76,18.01,40.36,26.85,80.54,0.0,33.96,1.5,3.92,63.46,57.61,89.31
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2021,39.58,43.51,61.88,91.42,19.01,42.15,26.22,80.55,0.83,33.08,1.55,3.95,63.61,57.81,90.01
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2022,41.75,46.76,62.49,92.51,20.06,40.33,28.08,82.61,2.72,31.32,1.42,3.8,63.84,58.18,90.71
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2023,41.51,49.87,64.18,95.62,20.55,46.98,28.77,83.09,4.29,31.6,1.18,3.48,63.92,58.58,91.42
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2024,42.32,48.72,65.09,97.54,20.91,49.36,29.54,83.91,8.39,28.61,1.2,3.42,64.21,58.82,92.12
Iran,IRN,Middle East & North Africa,Lower-Middle Income,2025,42.96,50.05,68.32,98.12,21.87,49.95,32.69,84.62,10.68,30.16,1.19,3.02,64.4,59.08,92.82
Yemen,YEM,Middle East & North Africa,Low Income,2018,29.21,25.98,38.05,78.83,4.26,22.54,9.7,36.7,0.0,28.51,2.29,13.72,72.16,21.15,33.7
Yemen,YEM,Middle East & North Africa,Low Income,2019,28.36,26.39,40.32,79.5,4.75,26.23,11.64,36.73,0.0,27.24,2.02,13.13,72.13,21.51,33.97
Yemen,YEM,Middle East & North Africa,Low Income,2020,31.51,27.67,43.9,85.04,5.11,24.24,10.46,38.49,0.0,28.04,2.17,12.98,72.59,21.82,34.24
Yemen,YEM,Middle East & North Africa,Low Income,2021,31.97,,46.61,83.53,6.36,31.71,13.21,39.13,0.0,27.24,1.97,12.35,72.58,21.85,34.51
Yemen,YEM,Middle East & North Africa,Low Income,2022,35.2,31.47,47.55,86.8,6.21,32.27,13.2,40.58,0.44,26.13,1.85,12.32,72.89,22.39,34.78
Yemen,YEM,Middle East & North Africa,Low Income,2023,34.32,32.78,47.55,87.73,7.64,31.55,14.44,40.95,1.76,26.19,1.75,11.66,72.96,22.66,35.05
Yemen,YEM,Middle East & North Africa,Low Income,2024,36.04,36.01,49.94,88.82,7.92,36.17,15.53,42.35,2.26,25.08,1.75,11.17,73.27,22.96,35.32
Yemen,YEM,Middle East & North Africa,Low Income,2025,38.3,37.61,51.22,90.48,8.76,36.62,14.82,43.72,2.92,25.09,1.52,10.71,73.51,23.39,35.59
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2018,60.07,73.4,81.76,106.34,25.4,40.09,35.97,95.51,0.0,47.42,0.64,3.98,90.98,79.86,6.8
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2019,60.36,74.34,82.77,107.84,25.63,45.9,37.33,96.34,0.0,46.14,0.76,4.24,91.05,80.1,6.85
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2020,63.84,77.87,86.01,109.46,25.69,48.78,42.98,98.09,0.0,46.26,0.53,3.76,91.49,80.37,6.91
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2021,66.66,76.52,87.86,113.1,26.67,53.56,43.25,99.23,3.86,41.71,0.65,3.88,91.43,80.62,6.96
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2022,66.6,79.57,88.06,111.47,27.87,60.89,46.78,98.58,11.37,43.45,0.6,3.29,91.54,80.91,7.02
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2023,69.14,80.64,89.84,114.83,27.55,59.02,46.05,99.82,17.32,41.75,0.6,3.46,92.08,81.25,7.07
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2024,68.39,84.14,91.5,117.72,29.13,60.22,48.56,99.9,20.67,42.16,0.53,3.43,92.1,81.6,7.13
Libya,LBY,Middle East & North Africa,Upper-Middle Income,2025,71.74,82.8,93.77,120.8,29.46,69.5,52.03,99.9,28.19,39.37,0.38,3.25,92.23,81.94,7.18
Sudan,SDN,Middle East & North Africa,Low Income,2018,23.19,24.67,31.84,71.75,1.5,3.76,13.17,58.8,0.0,24.02,6.51,19.87,46.73,40.2,45.7
Sudan,SDN,Middle East & North Africa,Low Income,2019,24.3,27.21,33.67,75.38,2.17,6.92,13.62,59.68,0.0,23.79,6.32,18.79,47.07,40.53,46.07
Sudan,SDN,Middle East & North Africa,Low Income,2020,26.07,28.74,35.35,76.71,1.88,9.58,13.09,60.66,0.0,23.8,6.12,18.63,47.28,40.77,46.43
Sudan,SDN,Middle East & North Africa,Low Income,2021,25.69,30.96,36.27,77.84,3.59,9.22,15.2,60.75,0.0,22.87,5.75,17.67,47.38,41.2,46.8
Sudan,SDN,Middle East & North Africa,Low Income,2022,29.62,32.07,37.01,77.77,3.9,10.53,16.76,62.28,0.41,23.99,5.63,17.47,47.7,41.36,47.16
Sudan,SDN,Middle East & North Africa,Low Income,2023,29.89,33.89,39.61,81.54,3.49,10.48,17.59,64.0,0.65,22.16,5.32,16.73,47.97,41.66,47.53
Sudan,SDN,Middle East & North Africa,Low Income,2024,32.7,36.43,41.88,82.21,4.73,6.39,16.54,65.2,2.12,21.51,5.17,16.11,47.96,41.92,47.89
Sudan,SDN,Middle East & North Africa,Low Income,2025,34.12,37.68,42.93,84.94,5.89,12.07,16.02,65.68,3.03,21.33,4.8,15.54,48.19,42.21,48.26
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2018,70.26,83.71,65.24,121.17,31.53,112.84,63.6,88.81,0.0,38.31,2.99,3.08,80.51,81.69,59.9
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2019,71.54,85.26,67.11,123.92,31.6,117.02,72.19,90.16,0.0,37.04,2.93,2.98,80.68,82.15,60.38
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2020,73.13,85.78,70.0,125.82,32.49,126.24,72.19,91.54,0.0,36.75,2.87,2.68,80.79,82.38,60.86
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2021,74.85,87.88,71.64,126.84,32.96,138.03,76.85,91.65,3.27,35.49,2.7,2.69,81.01,82.67,61.34
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2022,75.55,89.32,71.78,127.63,32.97,147.39,81.85,93.01,12.55,33.7,2.54,2.5,81.2,83.02,61.82
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2023,77.27,91.4,74.45,131.18,33.86,152.22,85.55,94.16,19.92,33.87,2.49,2.71,81.62,83.27,62.3
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2024,79.16,92.31,74.49,133.07,35.28,166.17,89.64,94.54,26.85,34.08,2.42,2.24,81.66,83.5,62.78
South Africa,ZAF,Sub-Saharan Africa,Upper-Middle Income,2025,81.93,94.25,76.87,135.57,35.54,168.1,94.63,96.79,29.39,33.42,2.2,2.16,81.92,83.77,63.25
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2018,53.49,57.18,46.5,99.39,10.67,45.27,15.85,78.05,0.0,43.36,1.24,8.4,72.97,61.58,218.5
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2019,56.16,58.27,49.03,100.07,10.9,46.87,19.21,81.16,0.0,39.75,1.22,8.01,73.18,62.02,220.25
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2020,57.7,59.0,48.66,101.74,11.36,47.95,21.04,80.86,0.0,40.16,1.09,7.84,73.44,62.16,222.0
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2021,58.8,,52.66,105.35,12.39,52.13,20.89,81.17,0.0,40.07,1.04,7.42,73.45,62.56,223.74
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2022,60.4,62.49,52.79,107.04,12.56,51.51,21.92,83.92,2.56,37.79,1.05,7.41,73.79,62.84,225.49
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2023,61.97,62.57,55.98,108.83,12.84,61.21,23.54,84.93,5.69,37.64,0.93,6.75,74.08,63.05,227.24
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2024,62.84,64.84,57.54,108.59,14.43,62.11,26.3,84.92,8.63,37.73,0.95,7.03,74.04,63.37,228.99
Nigeria,NGA,Sub-Saharan Africa,Lower-Middle Income,2025,65.36,66.28,57.35,112.08,14.08,63.39,26.39,86.91,11.31,34.81,0.91,6.53,74.5,63.68,230.74
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2018,56.77,50.91,61.87,107.35,10.51,31.01,36.19,83.02,0.0,35.87,4.28,5.54,83.99,36.05,54.0
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2019,56.65,53.44,64.31,107.81,10.7,33.78,36.58,84.16,0.0,35.7,3.97,5.24,84.23,36.26,54.43
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2020,60.22,56.51,65.35,111.48,11.86,33.75,40.94,85.08,0.0,35.17,3.75,5.19,84.44,36.62,54.86
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2021,60.71,56.84,68.34,111.52,11.88,37.15,42.54,85.57,0.27,33.7,3.7,4.65,84.68,36.97,55.3
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2022,62.84,58.97,70.16,112.75,13.07,41.63,45.24,87.7,2.42,33.94,3.46,4.86,84.83,37.25,55.73
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2023,65.05,58.13,70.16,114.58,13.13,42.48,47.03,87.93,6.4,32.01,3.45,4.52,84.96,37.58,56.16
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2024,65.82,62.69,71.7,115.62,13.37,47.92,51.01,88.74,8.97,31.73,3.29,4.36,85.18,37.99,56.59
Kenya,KEN,Sub-Saharan Africa,Lower-Middle Income,2025,67.13,63.4,73.42,119.58,14.51,45.2,51.5,90.7,11.0,31.93,3.08,4.42,85.47,38.14,57.02
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2018,49.73,35.98,50.77,84.95,10.17,45.56,27.85,75.08,0.0,22.2,2.54,4.31,63.89,52.38,33.5
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2019,51.64,35.93,52.6,92.0,10.61,43.7,28.28,75.32,0.0,20.49,2.46,4.22,64.21,52.74,33.77
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2020,52.71,36.58,53.01,90.29,11.07,50.14,29.98,76.3,0.0,22.48,2.21,4.19,64.15,53.19,34.04
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2021,53.93,38.48,54.68,91.41,12.12,54.25,31.14,76.07,0.0,20.64,2.19,3.91,64.61,53.52,34.3
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2022,55.87,39.8,57.12,93.79,12.29,55.73,34.28,78.08,3.9,20.94,2.09,3.95,64.78,53.69,34.57
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2023,56.19,41.9,55.4,95.04,13.71,62.51,34.53,78.33,5.1,19.51,2.09,3.99,64.81,53.95,34.84
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2024,57.57,43.43,59.72,98.12,13.28,64.66,34.95,80.71,8.15,18.42,1.85,3.64,65.25,54.42,35.11
Ghana,GHA,Sub-Saharan Africa,Lower-Middle Income,2025,60.49,45.75,61.41,100.23,14.29,67.96,36.37,81.5,10.86,20.19,1.74,3.52,65.38,54.57,35.38
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2018,29.59,29.59,30.17,57.78,6.57,14.9,15.89,33.05,0.0,32.46,4.58,11.88,61.61,36.07,123.4
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2019,28.76,30.38,31.58,60.88,7.03,19.29,15.8,35.74,0.0,31.79,4.35,11.7,61.55,36.33,124.39
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2020,31.37,31.92,34.39,63.04,6.95,21.56,17.57,34.81,0.0,29.1,4.29,11.31,61.81,36.51,125.37
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2021,32.41,33.99,36.87,64.67,6.56,20.67,19.43,35.44,0.0,30.77,4.06,10.88,61.9,36.93,126.36
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2022,34.84,34.97,37.58,65.87,8.33,21.33,19.16,36.84,0.28,,3.71,10.68,62.27,37.14,127.35
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2023,34.13,36.59,39.76,67.58,8.52,23.36,23.1,37.55,0.79,28.1,3.76,9.85,62.48,37.47,128.34
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2024,36.74,37.43,40.43,67.31,9.02,24.6,23.02,40.91,2.28,27.22,3.29,9.83,62.46,37.74,129.32
Ethiopia,ETH,Sub-Saharan Africa,Low Income,2025,38.02,38.76,43.11,72.47,10.91,21.14,22.71,40.52,2.87,25.73,3.19,9.39,62.76,38.13,130.31
Tanzania,TZA,Sub-Saharan Africa,Lower-Middle Income,2018,52.75,58.72,65.05,100.58,19.43,19.53,20.84,62.2,0.0,30.17,4.64,4.19,86.97,33.86,65.5
Tanzania,TZA,Sub-Saharan Africa,Lower-Middle Income,2019,53.12,,66.99,102.67,20.05,19.6,19.99,63.77,0.0,32.12,4.27,4.43,87.23,34.49,66.02
Tanzania,TZA,Sub-Saharan Africa,Lower-Middle Income,2020,53.09,62.71,67.71,103.29,20.2,23.67,23.44,64.85,0.0,31.72,4.16,4.49,87.39,34.71,66.55
Tanzania,TZA,Sub-Saharan Africa,Lower-Middle Income,2021,55.33,,70.25,106.77,21.61,25.21,23.14,66.06,0.0,31.34,4.23,4.13,87.45,34.92,67.07
Tanzania,TZA,Sub-Saharan Africa,Lower-Middle Income,2022,59.06,64.58,71.27,107.67,22.47,24.04,23.43,67.63,2.96,30.73,3.73,3.99,87.83,35.17,67.6
Tanzania,TZA,Sub-Saharan Africa,Lower-Middle Income,2023,58.34,67.5,72.17,109.13,22.32,25.0,27.92,67.3,4.55,28.96,3.61,3.75,88.04,35.57,68.12
